artist,gender,yearOfBirth,yearOfDeath,placeOfBirth,placeOfDeath,artistRole,title,medium,creditLine,year,acquisitionYear,width,height,units,thumbnailUrl,artwork_url,artist_url,medium_normalized,name_normalized
"Almeida, Helena",Female,1934,,"Lisboa, Portugal",,artist,Drawing (with pigment),Ink and pastel on paper,Purchased with funds provided by the 2011 Outset / Frieze Art Fair Fund to benefit the Tate Collection 2012,1995,2012,294,208,mm,http://www.tate.org.uk/art/images/work/T/T13/T13491_8.jpg,http://www.tate.org.uk/art/artworks/almeida-drawing-with-pigment-t13491,http://www.tate.org.uk/art/artists/helena-almeida-12989,Ink,Helena Almeida
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,The Gigolo,"Film, 16mm, shown as video, colour and sound",Presented by the artist 2000,1978,2000,,,,,http://www.tate.org.uk/art/artworks/horn-the-gigolo-t07624,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Film,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Unicorn,"Wood, fabric and metal",Purchased with assistance from Tate Members 2002,1970,2002,,,,http://www.tate.org.uk/art/images/work/T/T07/T07842_8.jpg,http://www.tate.org.uk/art/artworks/horn-unicorn-t07842,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Overflowing Blood Machine,"Glass, metal, plastic and water pump",Purchased with assistance from Tate Members 2002,1970,2002,1650,700,mm,http://www.tate.org.uk/art/images/work/T/T07/T07843_8.jpg,http://www.tate.org.uk/art/artworks/horn-overflowing-blood-machine-t07843,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,White Body Fan,Fabric and metal,Purchased with assistance from Tate Members 2002,1972,2002,,,,,http://www.tate.org.uk/art/artworks/horn-white-body-fan-t07844,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Finger Gloves,"Fabric, wood and metal",Purchased with assistance from Tate Members 2002,1972,2002,,,,http://www.tate.org.uk/art/images/work/T/T07/T07845_8.jpg,http://www.tate.org.uk/art/artworks/horn-finger-gloves-t07845,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Scratching Both Walls at Once,"Fabric, wood and metal",Purchased with assistance from Tate Members 2002,1974,2002,,,,http://www.tate.org.uk/art/images/work/T/T07/T07846_8.jpg,http://www.tate.org.uk/art/artworks/horn-scratching-both-walls-at-once-t07846,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Untitled,Graphite and crayon on cardboard,Presented by Tate Patrons 2009,1969,2008,900,1200,mm,http://www.tate.org.uk/art/images/work/T/T12/T12791_8.jpg,http://www.tate.org.uk/art/artworks/horn-untitled-t12791,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Graphite,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Performances I,"Film, 16mm, shown as video, colour",Presented by the artist 2000,1972,2000,,,,,http://www.tate.org.uk/art/artworks/horn-performances-i-t07622,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Film,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Pencil Mask,"Fabric, pencils and metal",Purchased with assistance from Tate Members 2002,1972,2002,,,,http://www.tate.org.uk/art/images/work/T/T07/T07847_8.jpg,http://www.tate.org.uk/art/artworks/horn-pencil-mask-t07847,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Feather Instrument,"Feathers, fabric, metal and plastic",Purchased with assistance from Tate Members 2002,1972,2002,620,1565,mm,,http://www.tate.org.uk/art/artworks/horn-feather-instrument-t07848,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Cockfeather Mask,"Feathers, metal and fabric",Purchased with assistance from Tate Members 2002,1973,2002,610,150,mm,http://www.tate.org.uk/art/images/work/T/T07/T07849_8.jpg,http://www.tate.org.uk/art/artworks/horn-cockfeather-mask-t07849,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Cockatoo Mask,"Feathers, metal and fabric",Purchased with assistance from Tate Members 2002,1973,2002,440,320,mm,http://www.tate.org.uk/art/images/work/T/T07/T07850_8.jpg,http://www.tate.org.uk/art/artworks/horn-cockatoo-mask-t07850,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Mechanical Body Fan,Fabric and metal,Purchased with assistance from Tate Members 2002,1973,2002,2750,2700,mm,http://www.tate.org.uk/art/images/work/T/T07/T07851_8.jpg,http://www.tate.org.uk/art/artworks/horn-mechanical-body-fan-t07851,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Feathers Dancing on Shoulders,"Feathers, metal, fabric and paper",Purchased with assistance from Tate Members 2002,1975,2002,545,718,mm,,http://www.tate.org.uk/art/artworks/horn-feathers-dancing-on-shoulders-t07852,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Keeping Those Legs from Touching Each Other,Fabric and magnets,Purchased with assistance from Tate Members 2002,1974,2002,270,952,mm,http://www.tate.org.uk/art/images/work/T/T07/T07853_8.jpg,http://www.tate.org.uk/art/artworks/horn-keeping-those-legs-from-touching-each-other-t07853,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Rooms Encountering Each Other,"Glass, fabric and metal",Purchased with assistance from Tate Members 2002,1975,2002,380,945,mm,,http://www.tate.org.uk/art/artworks/horn-rooms-encountering-each-other-t07854,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Trunk,Fabric and metal,Purchased with assistance from Tate Members 2002,1967,2002,120,1610,mm,,http://www.tate.org.uk/art/artworks/horn-trunk-t07855,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,In the Triangle,Fabric and wood,Purchased with assistance from Tate Members 2002,1973,2002,1800,2600,mm,,http://www.tate.org.uk/art/artworks/horn-in-the-triangle-t07856,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Arm Extensions,"Fabric, wood and metal",Purchased with assistance from Tate Members 2002,1968,2002,600,1230,mm,http://www.tate.org.uk/art/images/work/T/T07/T07857_8.jpg,http://www.tate.org.uk/art/artworks/horn-arm-extensions-t07857,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Cornucopia,Fabric and metal,Purchased with assistance from Tate Members 2002,1970,2002,,,,,http://www.tate.org.uk/art/artworks/horn-cornucopia-t07858,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Black Cockfeathers,"Feathers, metal and fabric",Purchased with assistance from Tate Members 2002,1971,2002,300,765,mm,http://www.tate.org.uk/art/images/work/T/T07/T07859_8.jpg,http://www.tate.org.uk/art/artworks/horn-black-cockfeathers-t07859,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Moveable Shoulder Extensions,"Feathers, wood, fabric and metal",Purchased with assistance from Tate Members 2002,1971,2002,2500,360,mm,http://www.tate.org.uk/art/images/work/T/T07/T07860_8.jpg,http://www.tate.org.uk/art/artworks/horn-moveable-shoulder-extensions-t07860,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Untitled,Ink on paper,Presented by Tate Patrons 2009,1968,2008,479,379,mm,http://www.tate.org.uk/art/images/work/T/T12/T12788_8.jpg,http://www.tate.org.uk/art/artworks/horn-untitled-t12788,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Ink,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Fan,Ink and crayon on paper,Presented by Tate Patrons 2009,1970,2008,479,379,mm,http://www.tate.org.uk/art/images/work/T/T12/T12789_8.jpg,http://www.tate.org.uk/art/artworks/horn-fan-t12789,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Ink,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Untitled (Head Extension),Ink on paper,Presented by Tate Patrons 2009,1971,2008,479,379,mm,http://www.tate.org.uk/art/images/work/T/T12/T12790_8.jpg,http://www.tate.org.uk/art/artworks/horn-untitled-head-extension-t12790,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Ink,Rebecca Horn
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Three Pilgrims in a Landscape,Graphite and watercolour on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1750,1986,126,124,mm,http://www.tate.org.uk/art/images/work/T/T04/T04246_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-three-pilgrims-in-a-landscape-t04246,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Watercolor,Susanna Duncombe
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Performances II,"Film, 16mm, shown as video, colour and sound",Presented by the artist 2000,1973,2000,,,,,http://www.tate.org.uk/art/artworks/horn-performances-ii-t07623,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Film,Rebecca Horn
"Almeida, Helena",Female,1934,,"Lisboa, Portugal",,artist,Drawing (with pigment),Ink and pastel on paper,Purchased with funds provided by the 2011 Outset / Frieze Art Fair Fund to benefit the Tate Collection 2012,1995,2012,294,208,mm,http://www.tate.org.uk/art/images/work/T/T13/T13455_8.jpg,http://www.tate.org.uk/art/artworks/almeida-drawing-with-pigment-t13455,http://www.tate.org.uk/art/artists/helena-almeida-12989,Ink,Helena Almeida
"Almeida, Helena",Female,1934,,"Lisboa, Portugal",,artist,Drawing (with pigment),Ink and pastel on paper. Verso: ink on paper,Purchased with funds provided by the 2011 Outset / Frieze Art Fair Fund to benefit the Tate Collection 2012,1995,2012,294,208,mm,,http://www.tate.org.uk/art/artworks/almeida-drawing-with-pigment-t13456,http://www.tate.org.uk/art/artists/helena-almeida-12989,Ink,Helena Almeida
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,A Tree in a Landscape,Graphite and watercolour on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,226,180,mm,,http://www.tate.org.uk/art/artworks/duncombe-a-tree-in-a-landscape-t04266,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Watercolor,Susanna Duncombe
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Bicentric Form,Limestone,Purchased 1950,1949,1950,1587,483,mm,http://www.tate.org.uk/art/images/work/N/N05/N05932_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-bicentric-form-n05932,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Stone,Dame Barbara Hepworth
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"View of a Moated Castle in a Landscape, with Figures Promenading","Graphite, ink and watercolour on paper",Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,113,185,mm,,http://www.tate.org.uk/art/artworks/duncombe-view-of-a-moated-castle-in-a-landscape-with-figures-promenading-t04270,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Mrs Thicknesse Playing a Viol,"Graphite, ink and watercolour on paper",Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1762,1986,84,59,mm,http://www.tate.org.uk/art/images/work/T/T04/T04273_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-mrs-thicknesse-playing-a-viol-t04273,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Coastal Landscape with Gothick Buildings and Promenades,"Graphite, ink and gouache on paper",Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,56,83,mm,http://www.tate.org.uk/art/images/work/T/T04/T04281_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-coastal-landscape-with-gothick-buildings-and-promenades-t04281,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"View of a Village Church, with Figures in the Foreground","Graphite, ink and gouache on paper",Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1765,1986,77,123,mm,http://www.tate.org.uk/art/images/work/T/T04/T04282_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-view-of-a-village-church-with-figures-in-the-foreground-t04282,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"A View of Beachborough Hill, with Figures in the Foreground","Graphite, ink and gouache on paper",Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,93,182,mm,http://www.tate.org.uk/art/images/work/T/T04/T04283_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-view-of-beachborough-hill-with-figures-in-the-foreground-t04283,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"View of a Village, with a Man Leaning on a Fence and Another Mowing","Graphite, ink and watercolour on paper",Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,73,114,mm,http://www.tate.org.uk/art/images/work/T/T04/T04285_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-view-of-a-village-with-a-man-leaning-on-a-fence-and-another-mowing-t04285,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,View of a Mount and a Ruin with Promenaders,Graphite and watercolour on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1765,1986,63,95,mm,http://www.tate.org.uk/art/images/work/T/T04/T04284_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-view-of-a-mount-and-a-ruin-with-promenaders-t04284,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Watercolor,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,A Lady and a Gentleman Dancing,Ink on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,37,53,mm,http://www.tate.org.uk/art/images/work/T/T04/T04271_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-lady-and-a-gentleman-dancing-t04271,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"Portrait of a Lady In Profile, Resting her Arm on a Table","Graphite, ink and watercolour on vellum",Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,93,75,mm,http://www.tate.org.uk/art/images/work/T/T04/T04287_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-portrait-of-a-lady-in-profile-resting-her-arm-on-a-table-t04287,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Head and Shoulders of a Young Man,"Graphite, ink and watercolour on card",Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,60,51,mm,http://www.tate.org.uk/art/images/work/T/T04/T04288_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-head-and-shoulders-of-a-young-man-t04288,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,A Cottage,Graphite and watercolour on card,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,45,63,mm,http://www.tate.org.uk/art/images/work/T/T04/T04286_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-cottage-t04286,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Watercolor,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Portrait of a Lady in Turkish Dress,Graphite and watercolour on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,52,48,mm,http://www.tate.org.uk/art/images/work/T/T04/T04293_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-portrait-of-a-lady-in-turkish-dress-t04293,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Watercolor,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Portrait of a Girl Holding a Doll,Graphite and watercolour on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1765,1986,62,51,mm,http://www.tate.org.uk/art/images/work/T/T04/T04294_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-portrait-of-a-girl-holding-a-doll-t04294,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Watercolor,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Head of a Young Woman in a Blue Hat,Ink and watercolour on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,65,61,mm,http://www.tate.org.uk/art/images/work/T/T04/T04301_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-head-of-a-young-woman-in-a-blue-hat-t04301,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Ink,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Head of an Old Lady Wearing a Black Hat with Blue Ribbons,Graphite and watercolour on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,88,71,mm,http://www.tate.org.uk/art/images/work/T/T04/T04302_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-head-of-an-old-lady-wearing-a-black-hat-with-blue-ribbons-t04302,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Watercolor,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Cutout Doll of a Lady in Yellow,"Graphite, watercolour and gouache on paper. Verso: graphite and watercolour",Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,110,135,mm,http://www.tate.org.uk/art/images/work/T/T04/T04306_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-cutout-doll-of-a-lady-in-yellow-t04306,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite and Watercolor,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Cutout of a Lady in a Sumptuously Decorated Masque Dress (Head Missing),Watercolour and gouache on paper. Verso: watercolour and gouache on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,102,128,mm,http://www.tate.org.uk/art/images/work/T/T04/T04309_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-cutout-of-a-lady-in-a-sumptuously-decorated-masque-dress-head-missing-t04309,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Watercolor,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",after,A Family Scene: A Boy Finds Himself in the Glass,Etching on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,91,56,mm,http://www.tate.org.uk/art/images/work/T/T04/T04312_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-family-scene-a-boy-finds-himself-in-the-glass-t04312,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Etching,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",after,"An Assembly of Shepherds (Vol. I, Book II, Ode 19), engraved by A. Walker",Etching on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1766,1986,63,83,mm,http://www.tate.org.uk/art/images/work/T/T04/T04313_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-an-assembly-of-shepherds-vol-i-book-ii-ode-19-engraved-by-a-walker-t04313,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Etching,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",after,"A Youth Asleep, Surrounded by Animals (Vol. II, Book III, Ode 4), engraved by A. Walker",Etching on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1766,1986,63,84,mm,http://www.tate.org.uk/art/images/work/T/T04/T04314_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-youth-asleep-surrounded-by-animals-vol-ii-book-iii-ode-4-engraved-by-a-walker-t04314,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Etching,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",after,"A Scene in a Town Square (Vol. III, Book I, Satire 9), engraved by A. Walker",Etching on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1766,1986,64,83,mm,http://www.tate.org.uk/art/images/work/T/T04/T04315_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-scene-in-a-town-square-vol-iii-book-i-satire-9-engraved-by-a-walker-t04315,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Etching,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",after,"A Discussion on Painting (Vol. IV, The Art of Poetry), engraved by A. Walker",Etching on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1766,1986,63,83,mm,http://www.tate.org.uk/art/images/work/T/T04/T04316_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-discussion-on-painting-vol-iv-the-art-of-poetry-engraved-by-a-walker-t04316,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Etching,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"Coastal Scene with Two Boats, within a Printed Scrolled Border",Graphite and engraving on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,56,84,mm,http://www.tate.org.uk/art/images/work/T/T04/T04280_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-coastal-scene-with-two-boats-within-a-printed-scrolled-border-t04280,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"A Mother Cradling a Sleeping Child, in a Circular Frame",Graphite on card,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1765,1986,116,79,mm,http://www.tate.org.uk/art/images/work/T/T04/T04289_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-mother-cradling-a-sleeping-child-in-a-circular-frame-t04289,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"A Young Woman in a Broad-Brimmed Hat, Looking to the Left, her Hands Clasped",Graphite on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,82,58,mm,http://www.tate.org.uk/art/images/work/T/T04/T04290_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-young-woman-in-a-broad-brimmed-hat-looking-to-the-left-her-hands-clasped-t04290,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"Bust Portrait of a Young Man Facing to the Right, Wearing a Laurel Wreath",Graphite on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,75,49,mm,http://www.tate.org.uk/art/images/work/T/T04/T04291_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-bust-portrait-of-a-young-man-facing-to-the-right-wearing-a-laurel-wreath-t04291,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Portrait of a Youth Looking to Left,Graphite on card,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,62,47,mm,http://www.tate.org.uk/art/images/work/T/T04/T04292_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-portrait-of-a-youth-looking-to-left-t04292,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,"Head of a Lady in a Tall Headdress, Said To Be Susanna Duncombe",Graphite on card,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1770,1986,79,51,mm,http://www.tate.org.uk/art/images/work/T/T04/T04299_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-head-of-a-lady-in-a-tall-headdress-said-to-be-susanna-duncombe-t04299,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite,Susanna Duncombe
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",artist,Bust Portrait of a Woman In Profile,Graphite on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,1986,105,90,mm,http://www.tate.org.uk/art/images/work/T/T04/T04305_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-bust-portrait-of-a-woman-in-profile-t04305,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Graphite,Susanna Duncombe
